sale_date,product_id,product_name,category,cost_price,unit_price,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival,forecast_qty
2025-11-11,304,,Snacks,43.0,48.0,pcs,1,0,11,11,2025,none,0,-1,3.5481683012843135
2025-11-12,304,,Snacks,43.0,48.0,pcs,2,0,11,12,2025,none,0,-1,3.5481683012843135
2025-11-13,304,,Snacks,43.0,48.0,pcs,3,0,11,13,2025,none,0,-1,3.583832637037222
2025-11-14,304,,Snacks,43.0,48.0,pcs,4,1,11,14,2025,none,0,-1,3.583832637037222
2025-11-15,304,,Snacks,43.0,48.0,pcs,5,1,11,15,2025,none,0,-1,3.534748388103077
2025-11-16,304,,Snacks,43.0,48.0,pcs,6,0,11,16,2025,none,0,-1,3.534748388103077
2025-11-17,304,,Snacks,43.0,48.0,pcs,0,0,11,17,2025,none,0,-1,3.5481683012843135
2025-11-11,305,,Snacks,85.0,95.0,pcs,1,0,11,11,2025,none,0,-1,3.7854223129111166
2025-11-12,305,,Snacks,85.0,95.0,pcs,2,0,11,12,2025,none,0,-1,3.7462893699086983
2025-11-13,305,,Snacks,85.0,95.0,pcs,3,0,11,13,2025,none,0,-1,3.7462893699086983
2025-11-14,305,,Snacks,85.0,95.0,pcs,4,1,11,14,2025,none,0,-1,3.7462893699086983
2025-11-15,305,,Snacks,85.0,95.0,pcs,5,1,11,15,2025,none,0,-1,3.7462893699086983
2025-11-16,305,,Snacks,85.0,95.0,pcs,6,0,11,16,2025,none,0,-1,3.7462893699086983
2025-11-17,305,,Snacks,85.0,95.0,pcs,0,0,11,17,2025,none,0,-1,3.7854223129111166
2025-11-11,306,,Snacks,58.0,65.0,pcs,1,0,11,11,2025,none,0,-1,3.835791911633702
2025-11-12,306,,Snacks,58.0,65.0,pcs,2,0,11,12,2025,none,0,-1,3.886420442707801
2025-11-13,306,,Snacks,58.0,65.0,pcs,3,0,11,13,2025,none,0,-1,3.886420442707801
2025-11-14,306,,Snacks,58.0,65.0,pcs,4,1,11,14,2025,none,0,-1,3.7980948450953527
2025-11-15,306,,Snacks,58.0,65.0,pcs,5,1,11,15,2025,none,0,-1,2.6583349017648086
2025-11-16,306,,Snacks,58.0,65.0,pcs,6,0,11,16,2025,none,0,-1,2.6583349017648086
2025-11-17,306,,Snacks,58.0,65.0,pcs,0,0,11,17,2025,none,0,-1,2.687082344301178
2025-11-11,307,,Snacks,55.0,62.0,pcs,1,0,11,11,2025,none,0,-1,2.977511608882504
2025-11-12,307,,Snacks,55.0,62.0,pcs,2,0,11,12,2025,none,0,-1,3.011855757242174
2025-11-13,307,,Snacks,55.0,62.0,pcs,3,0,11,13,2025,none,0,-1,3.011855757242174
2025-11-14,307,,Snacks,55.0,62.0,pcs,4,1,11,14,2025,none,0,-1,2.3332088812512852
2025-11-15,307,,Snacks,55.0,62.0,pcs,5,1,11,15,2025,none,0,-1,2.3332088812512852
2025-11-16,307,,Snacks,55.0,62.0,pcs,6,0,11,16,2025,none,0,-1,2.3332088812512852
2025-11-17,307,,Snacks,55.0,62.0,pcs,0,0,11,17,2025,none,0,-1,2.8819617875342147
2025-11-11,308,,Snacks,52.0,58.0,pcs,1,0,11,11,2025,none,0,-1,3.110087122807157
2025-11-12,308,,Snacks,52.0,58.0,pcs,2,0,11,12,2025,none,0,-1,3.110087122807157
2025-11-13,308,,Snacks,52.0,58.0,pcs,3,0,11,13,2025,none,0,-1,3.102674620740505
2025-11-14,308,,Snacks,52.0,58.0,pcs,4,1,11,14,2025,none,0,-1,3.1526155170598456
2025-11-15,308,,Snacks,52.0,58.0,pcs,5,1,11,15,2025,none,0,-1,3.1991959962722434
2025-11-16,308,,Snacks,52.0,58.0,pcs,6,0,11,16,2025,none,0,-1,3.1991959962722434
2025-11-17,308,,Snacks,52.0,58.0,pcs,0,0,11,17,2025,none,0,-1,3.191505634890354
2025-11-11,309,,Snacks,38.0,42.0,pcs,1,0,11,11,2025,none,0,-1,3.5305197584100347
2025-11-12,309,,Snacks,38.0,42.0,pcs,2,0,11,12,2025,none,0,-1,3.5305197584100347
2025-11-13,309,,Snacks,38.0,42.0,pcs,3,0,11,13,2025,none,0,-1,3.5305197584100347
2025-11-14,309,,Snacks,38.0,42.0,pcs,4,1,11,14,2025,none,0,-1,3.5305197584100347
2025-11-15,309,,Snacks,38.0,42.0,pcs,5,1,11,15,2025,none,0,-1,3.5305197584100347
2025-11-16,309,,Snacks,38.0,42.0,pcs,6,0,11,16,2025,none,0,-1,3.5305197584100347
2025-11-17,309,,Snacks,38.0,42.0,pcs,0,0,11,17,2025,none,0,-1,3.5305197584100347
2025-11-11,310,,Snacks,185.0,205.0,pcs,1,0,11,11,2025,none,0,-1,3.9845932562217508
2025-11-12,310,,Snacks,185.0,205.0,pcs,2,0,11,12,2025,none,0,-1,3.476925634263473
2025-11-13,310,,Snacks,185.0,205.0,pcs,3,0,11,13,2025,none,0,-1,2.4165533262828576
2025-11-14,310,,Snacks,185.0,205.0,pcs,4,1,11,14,2025,none,0,-1,2.3960065751297197
2025-11-15,310,,Snacks,185.0,205.0,pcs,5,1,11,15,2025,none,0,-1,2.6629865961734556
2025-11-16,310,,Snacks,185.0,205.0,pcs,6,0,11,16,2025,none,0,-1,2.5801361591707783
2025-11-17,310,,Snacks,185.0,205.0,pcs,0,0,11,17,2025,none,0,-1,3.2242433559111645
2025-11-11,311,,Snacks,38.0,42.0,pcs,1,0,11,11,2025,none,0,-1,3.549594155263591
2025-11-12,311,,Snacks,38.0,42.0,pcs,2,0,11,12,2025,none,0,-1,3.549594155263591
2025-11-13,311,,Snacks,38.0,42.0,pcs,3,0,11,13,2025,none,0,-1,3.549594155263591
2025-11-14,311,,Snacks,38.0,42.0,pcs,4,1,11,14,2025,none,0,-1,3.549594155263591
2025-11-15,311,,Snacks,38.0,42.0,pcs,5,1,11,15,2025,none,0,-1,3.549594155263591
2025-11-16,311,,Snacks,38.0,42.0,pcs,6,0,11,16,2025,none,0,-1,3.549594155263591
2025-11-17,311,,Snacks,38.0,42.0,pcs,0,0,11,17,2025,none,0,-1,3.549594155263591
2025-11-11,312,,Snacks,28.0,32.0,pcs,1,0,11,11,2025,none,0,-1,3.503945483893468
2025-11-12,312,,Snacks,28.0,32.0,pcs,2,0,11,12,2025,none,0,-1,3.503945483893468
2025-11-13,312,,Snacks,28.0,32.0,pcs,3,0,11,13,2025,none,0,-1,3.503945483893468
2025-11-14,312,,Snacks,28.0,32.0,pcs,4,1,11,14,2025,none,0,-1,3.503945483893468
2025-11-15,312,,Snacks,28.0,32.0,pcs,5,1,11,15,2025,none,0,-1,3.52751756431573
2025-11-16,312,,Snacks,28.0,32.0,pcs,6,0,11,16,2025,none,0,-1,3.52751756431573
2025-11-17,312,,Snacks,28.0,32.0,pcs,0,0,11,17,2025,none,0,-1,3.503945483893468
2025-11-11,313,,Snacks,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.2650293264862147
2025-11-12,313,,Snacks,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,3.2650293264862147
2025-11-13,313,,Snacks,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,3.2650293264862147
2025-11-14,313,,Snacks,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,3.2650293264862147
2025-11-15,313,,Snacks,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,3.2650293264862147
2025-11-16,313,,Snacks,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,3.2650293264862147
2025-11-17,313,,Snacks,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.284621803001713
2025-11-11,314,,Beverages,31.0,35.0,pcs,1,0,11,11,2025,none,0,-1,3.579822677641155
2025-11-12,314,,Beverages,31.0,35.0,pcs,2,0,11,12,2025,none,0,-1,3.579822677641155
2025-11-13,314,,Beverages,31.0,35.0,pcs,3,0,11,13,2025,none,0,-1,3.579822677641155
2025-11-14,314,,Beverages,31.0,35.0,pcs,4,1,11,14,2025,none,0,-1,3.5538252522612543
2025-11-15,314,,Beverages,31.0,35.0,pcs,5,1,11,15,2025,none,0,-1,3.5538252522612543
2025-11-16,314,,Beverages,31.0,35.0,pcs,6,0,11,16,2025,none,0,-1,3.579822677641155
2025-11-17,314,,Beverages,31.0,35.0,pcs,0,0,11,17,2025,none,0,-1,3.579822677641155
2025-11-11,315,,Beverages,110.0,120.0,pcs,1,0,11,11,2025,none,0,-1,3.205121950496261
2025-11-12,315,,Beverages,110.0,120.0,pcs,2,0,11,12,2025,none,0,-1,3.205121950496261
2025-11-13,315,,Beverages,110.0,120.0,pcs,3,0,11,13,2025,none,0,-1,3.205121950496261
2025-11-14,315,,Beverages,110.0,120.0,pcs,4,1,11,14,2025,none,0,-1,3.205121950496261
2025-11-15,315,,Beverages,110.0,120.0,pcs,5,1,11,15,2025,none,0,-1,3.205121950496261
2025-11-16,315,,Beverages,110.0,120.0,pcs,6,0,11,16,2025,none,0,-1,3.200121950459008
2025-11-17,315,,Beverages,110.0,120.0,pcs,0,0,11,17,2025,none,0,-1,3.200121950459008
2025-11-11,316,,Beverages,31.0,35.0,pcs,1,0,11,11,2025,none,0,-1,3.360358421148656
2025-11-12,316,,Beverages,31.0,35.0,pcs,2,0,11,12,2025,none,0,-1,3.360358421148656
2025-11-13,316,,Beverages,31.0,35.0,pcs,3,0,11,13,2025,none,0,-1,3.1422977342521854
2025-11-14,316,,Beverages,31.0,35.0,pcs,4,1,11,14,2025,none,0,-1,3.1422977342521854
2025-11-15,316,,Beverages,31.0,35.0,pcs,5,1,11,15,2025,none,0,-1,3.1422977342521854
2025-11-16,316,,Beverages,31.0,35.0,pcs,6,0,11,16,2025,none,0,-1,3.1422977342521854
2025-11-17,316,,Beverages,31.0,35.0,pcs,0,0,11,17,2025,none,0,-1,3.360358421148656
2025-11-11,317,,Beverages,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.71706268607839
2025-11-12,317,,Beverages,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,3.71706268607839
2025-11-13,317,,Beverages,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,3.71706268607839
2025-11-14,317,,Beverages,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,3.6529830331485424
2025-11-15,317,,Beverages,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,3.6529830331485424
2025-11-16,317,,Beverages,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,3.6529830331485424
2025-11-17,317,,Beverages,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.71706268607839
2025-11-11,318,,Beverages,78.0,85.0,pcs,1,0,11,11,2025,none,0,-1,3.2572649557780253
2025-11-12,318,,Beverages,78.0,85.0,pcs,2,0,11,12,2025,none,0,-1,3.2572649557780253
2025-11-13,318,,Beverages,78.0,85.0,pcs,3,0,11,13,2025,none,0,-1,3.2090277760807013
2025-11-14,318,,Beverages,78.0,85.0,pcs,4,1,11,14,2025,none,0,-1,3.2090277760807013
2025-11-15,318,,Beverages,78.0,85.0,pcs,5,1,11,15,2025,none,0,-1,3.2090277760807013
2025-11-16,318,,Beverages,78.0,85.0,pcs,6,0,11,16,2025,none,0,-1,3.2090277760807013
2025-11-17,318,,Beverages,78.0,85.0,pcs,0,0,11,17,2025,none,0,-1,3.2572649557780253
2025-11-11,319,,Beverages,142.0,155.0,pcs,1,0,11,11,2025,none,0,-1,3.5453657732450767
2025-11-12,319,,Beverages,142.0,155.0,pcs,2,0,11,12,2025,none,0,-1,3.5453657732450767
2025-11-13,319,,Beverages,142.0,155.0,pcs,3,0,11,13,2025,none,0,-1,3.488552409518154
2025-11-14,319,,Beverages,142.0,155.0,pcs,4,1,11,14,2025,none,0,-1,3.488552409518154
2025-11-15,319,,Beverages,142.0,155.0,pcs,5,1,11,15,2025,none,0,-1,3.488552409518154
2025-11-16,319,,Beverages,142.0,155.0,pcs,6,0,11,16,2025,none,0,-1,3.488552409518154
2025-11-17,319,,Beverages,142.0,155.0,pcs,0,0,11,17,2025,none,0,-1,3.488552409518154
2025-11-11,320,,Beverages,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.2906094752125234
2025-11-12,320,,Beverages,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,3.2906094752125234
2025-11-13,320,,Beverages,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,3.2906094752125234
2025-11-14,320,,Beverages,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,3.389919515095352
2025-11-15,320,,Beverages,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,3.389919515095352
2025-11-16,320,,Beverages,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,3.389919515095352
2025-11-17,320,,Beverages,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.5199639631356163
2025-11-11,321,,Beverages,78.0,85.0,pcs,1,0,11,11,2025,none,0,-1,3.6499999983530294
2025-11-12,321,,Beverages,78.0,85.0,pcs,2,0,11,12,2025,none,0,-1,3.6499999983530294
2025-11-13,321,,Beverages,78.0,85.0,pcs,3,0,11,13,2025,none,0,-1,3.6499999983530294
2025-11-14,321,,Beverages,78.0,85.0,pcs,4,1,11,14,2025,none,0,-1,3.6958333331764788
2025-11-15,321,,Beverages,78.0,85.0,pcs,5,1,11,15,2025,none,0,-1,3.6958333331764788
2025-11-16,321,,Beverages,78.0,85.0,pcs,6,0,11,16,2025,none,0,-1,3.6958333331764788
2025-11-17,321,,Beverages,78.0,85.0,pcs,0,0,11,17,2025,none,0,-1,3.6499999983530294
2025-11-11,322,,Beverages,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.361673973453054
2025-11-12,322,,Beverages,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,2.93701739649188
2025-11-13,322,,Beverages,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,2.6524172017485315
2025-11-14,322,,Beverages,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,2.5506570043348433
2025-11-15,322,,Beverages,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,2.7465501863370974
2025-11-16,322,,Beverages,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,2.8483103837507855
2025-11-17,322,,Beverages,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.1468319027858844
2025-11-11,323,,Beverages,20.0,23.0,pcs,1,0,11,11,2025,none,0,-1,3.270772748166563
2025-11-12,323,,Beverages,20.0,23.0,pcs,2,0,11,12,2025,none,0,-1,3.270772748166563
2025-11-13,323,,Beverages,20.0,23.0,pcs,3,0,11,13,2025,none,0,-1,3.270772748166563
2025-11-14,323,,Beverages,20.0,23.0,pcs,4,1,11,14,2025,none,0,-1,3.270772748166563
2025-11-15,323,,Beverages,20.0,23.0,pcs,5,1,11,15,2025,none,0,-1,3.270772748166563
2025-11-16,323,,Beverages,20.0,23.0,pcs,6,0,11,16,2025,none,0,-1,3.270772748166563
2025-11-17,323,,Beverages,20.0,23.0,pcs,0,0,11,17,2025,none,0,-1,3.270772748166563
2025-11-11,324,,Beverages,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.3284288522121073
2025-11-12,324,,Beverages,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,3.3284288522121073
2025-11-13,324,,Beverages,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,3.3284288522121073
2025-11-14,324,,Beverages,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,3.3902292437805994
2025-11-15,324,,Beverages,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,3.3902292437805994
2025-11-16,324,,Beverages,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,3.3902292437805994
2025-11-17,324,,Beverages,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.3284288522121073
2025-11-11,325,,Beverages,22.0,25.0,pcs,1,0,11,11,2025,none,0,-1,3.3981628694911286
2025-11-12,325,,Beverages,22.0,25.0,pcs,2,0,11,12,2025,none,0,-1,3.3981628694911286
2025-11-13,325,,Beverages,22.0,25.0,pcs,3,0,11,13,2025,none,0,-1,3.3981628694911286
2025-11-14,325,,Beverages,22.0,25.0,pcs,4,1,11,14,2025,none,0,-1,3.387741186087292
2025-11-15,325,,Beverages,22.0,25.0,pcs,5,1,11,15,2025,none,0,-1,3.348498164384045
2025-11-16,325,,Beverages,22.0,25.0,pcs,6,0,11,16,2025,none,0,-1,3.348498164384045
2025-11-17,325,,Beverages,22.0,25.0,pcs,0,0,11,17,2025,none,0,-1,3.5056339746576346
2025-11-11,326,,Beverages,175.0,195.0,pcs,1,0,11,11,2025,none,0,-1,3.6624202081818
2025-11-12,326,,Beverages,175.0,195.0,pcs,2,0,11,12,2025,none,0,-1,3.6624202081818
2025-11-13,326,,Beverages,175.0,195.0,pcs,3,0,11,13,2025,none,0,-1,4.264144814429505
2025-11-14,326,,Beverages,175.0,195.0,pcs,4,1,11,14,2025,none,0,-1,3.9054405931239935
2025-11-15,326,,Beverages,175.0,195.0,pcs,5,1,11,15,2025,none,0,-1,3.981829184612477
2025-11-16,326,,Beverages,175.0,195.0,pcs,6,0,11,16,2025,none,0,-1,4.340533405917987
2025-11-17,326,,Beverages,175.0,195.0,pcs,0,0,11,17,2025,none,0,-1,3.6624202081818
2025-11-11,327,,Beverages,68.0,75.0,pcs,1,0,11,11,2025,none,0,-1,3.6771282143039157
2025-11-12,327,,Beverages,68.0,75.0,pcs,2,0,11,12,2025,none,0,-1,3.6771282143039157
2025-11-13,327,,Beverages,68.0,75.0,pcs,3,0,11,13,2025,none,0,-1,3.506915609326162
2025-11-14,327,,Beverages,68.0,75.0,pcs,4,1,11,14,2025,none,0,-1,2.466895976900147
2025-11-15,327,,Beverages,68.0,75.0,pcs,5,1,11,15,2025,none,0,-1,3.0910409455899654
2025-11-16,327,,Beverages,68.0,75.0,pcs,6,0,11,16,2025,none,0,-1,3.576685954483081
2025-11-17,327,,Beverages,68.0,75.0,pcs,0,0,11,17,2025,none,0,-1,2.9884578460662823
2025-11-11,328,,Beverages,18.0,20.0,pcs,1,0,11,11,2025,none,0,-1,3.6375053775182336
2025-11-12,328,,Beverages,18.0,20.0,pcs,2,0,11,12,2025,none,0,-1,3.6375053775182336
2025-11-13,328,,Beverages,18.0,20.0,pcs,3,0,11,13,2025,none,0,-1,3.6375053775182336
2025-11-14,328,,Beverages,18.0,20.0,pcs,4,1,11,14,2025,none,0,-1,3.5826666681835615
2025-11-15,328,,Beverages,18.0,20.0,pcs,5,1,11,15,2025,none,0,-1,3.5826666681835615
2025-11-16,328,,Beverages,18.0,20.0,pcs,6,0,11,16,2025,none,0,-1,3.6375053775182336
2025-11-17,328,,Beverages,18.0,20.0,pcs,0,0,11,17,2025,none,0,-1,3.6375053775182336
2025-11-11,329,,Dairy,102.0,110.0,pcs,1,0,11,11,2025,none,0,-1,3.3752450068218582
2025-11-12,329,,Dairy,102.0,110.0,pcs,2,0,11,12,2025,none,0,-1,3.3752450068218582
2025-11-13,329,,Dairy,102.0,110.0,pcs,3,0,11,13,2025,none,0,-1,3.655038039998873
2025-11-14,329,,Dairy,102.0,110.0,pcs,4,1,11,14,2025,none,0,-1,3.620686876023494
2025-11-15,329,,Dairy,102.0,110.0,pcs,5,1,11,15,2025,none,0,-1,3.1388602051409795
2025-11-16,329,,Dairy,102.0,110.0,pcs,6,0,11,16,2025,none,0,-1,3.1388602051409795
2025-11-17,329,,Dairy,102.0,110.0,pcs,0,0,11,17,2025,none,0,-1,3.3752450068218582
2025-11-11,330,,Dairy,52.0,56.0,pcs,1,0,11,11,2025,none,0,-1,3.6086772501594804
2025-11-12,330,,Dairy,52.0,56.0,pcs,2,0,11,12,2025,none,0,-1,3.6086772501594804
2025-11-13,330,,Dairy,52.0,56.0,pcs,3,0,11,13,2025,none,0,-1,3.6086772501594804
2025-11-14,330,,Dairy,52.0,56.0,pcs,4,1,11,14,2025,none,0,-1,3.5510582036757596
2025-11-15,330,,Dairy,52.0,56.0,pcs,5,1,11,15,2025,none,0,-1,3.5510582036757596
2025-11-16,330,,Dairy,52.0,56.0,pcs,6,0,11,16,2025,none,0,-1,3.5510582036757596
2025-11-17,330,,Dairy,52.0,56.0,pcs,0,0,11,17,2025,none,0,-1,3.5510582036757596
2025-11-11,331,,Dairy,104.0,112.0,pcs,1,0,11,11,2025,none,0,-1,3.840437966964587
2025-11-12,331,,Dairy,104.0,112.0,pcs,2,0,11,12,2025,none,0,-1,3.840437966964587
2025-11-13,331,,Dairy,104.0,112.0,pcs,3,0,11,13,2025,none,0,-1,3.619632960123446
2025-11-14,331,,Dairy,104.0,112.0,pcs,4,1,11,14,2025,none,0,-1,3.619632960123446
2025-11-15,331,,Dairy,104.0,112.0,pcs,5,1,11,15,2025,none,0,-1,3.619632960123446
2025-11-16,331,,Dairy,104.0,112.0,pcs,6,0,11,16,2025,none,0,-1,3.619632960123446
2025-11-17,331,,Dairy,104.0,112.0,pcs,0,0,11,17,2025,none,0,-1,3.840437966964587
2025-11-11,332,,Dairy,98.0,108.0,pcs,1,0,11,11,2025,none,0,-1,2.9632476872863536
2025-11-12,332,,Dairy,98.0,108.0,pcs,2,0,11,12,2025,none,0,-1,2.881517021160774
2025-11-13,332,,Dairy,98.0,108.0,pcs,3,0,11,13,2025,none,0,-1,3.3443966747366884
2025-11-14,332,,Dairy,98.0,108.0,pcs,4,1,11,14,2025,none,0,-1,3.742746870355001
2025-11-15,332,,Dairy,98.0,108.0,pcs,5,1,11,15,2025,none,0,-1,3.742746870355001
2025-11-16,332,,Dairy,98.0,108.0,pcs,6,0,11,16,2025,none,0,-1,3.524168469442944
2025-11-17,332,,Dairy,98.0,108.0,pcs,0,0,11,17,2025,none,0,-1,2.9421757730359825
2025-11-11,333,,Dairy,48.0,52.0,pcs,1,0,11,11,2025,none,0,-1,3.357536583917756
2025-11-12,333,,Dairy,48.0,52.0,pcs,2,0,11,12,2025,none,0,-1,3.357536583917756
2025-11-13,333,,Dairy,48.0,52.0,pcs,3,0,11,13,2025,none,0,-1,3.4117795518668235
2025-11-14,333,,Dairy,48.0,52.0,pcs,4,1,11,14,2025,none,0,-1,3.575434747319774
2025-11-15,333,,Dairy,48.0,52.0,pcs,5,1,11,15,2025,none,0,-1,3.575434747319774
2025-11-16,333,,Dairy,48.0,52.0,pcs,6,0,11,16,2025,none,0,-1,3.575434747319774
2025-11-17,333,,Dairy,48.0,52.0,pcs,0,0,11,17,2025,none,0,-1,3.203596610843652
2025-11-11,334,,Dairy,325.0,340.0,pcs,1,0,11,11,2025,none,0,-1,3.5466265260781626
2025-11-12,334,,Dairy,325.0,340.0,pcs,2,0,11,12,2025,none,0,-1,3.4816397887013477
2025-11-13,334,,Dairy,325.0,340.0,pcs,3,0,11,13,2025,none,0,-1,3.4816397887013477
2025-11-14,334,,Dairy,325.0,340.0,pcs,4,1,11,14,2025,none,0,-1,3.4816397887013477
2025-11-15,334,,Dairy,325.0,340.0,pcs,5,1,11,15,2025,none,0,-1,3.4816397887013477
2025-11-16,334,,Dairy,325.0,340.0,pcs,6,0,11,16,2025,none,0,-1,3.4816397887013477
2025-11-17,334,,Dairy,325.0,340.0,pcs,0,0,11,17,2025,none,0,-1,3.5466265260781626
2025-11-11,335,,Dairy,812.0,850.0,pcs,1,0,11,11,2025,none,0,-1,3.5973212363641056
2025-11-12,335,,Dairy,812.0,850.0,pcs,2,0,11,12,2025,none,0,-1,3.5973212363641056
2025-11-13,335,,Dairy,812.0,850.0,pcs,3,0,11,13,2025,none,0,-1,3.5973212363641056
2025-11-14,335,,Dairy,812.0,850.0,pcs,4,1,11,14,2025,none,0,-1,3.3566093242590416
2025-11-15,335,,Dairy,812.0,850.0,pcs,5,1,11,15,2025,none,0,-1,3.3566093242590416
2025-11-16,335,,Dairy,812.0,850.0,pcs,6,0,11,16,2025,none,0,-1,3.3566093242590416
2025-11-17,335,,Dairy,812.0,850.0,pcs,0,0,11,17,2025,none,0,-1,3.3566093242590416
2025-11-11,336,,Dairy,320.0,335.0,pcs,1,0,11,11,2025,none,0,-1,3.639209449920856
2025-11-12,336,,Dairy,320.0,335.0,pcs,2,0,11,12,2025,none,0,-1,3.639209449920856
2025-11-13,336,,Dairy,320.0,335.0,pcs,3,0,11,13,2025,none,0,-1,3.6496126751937497
2025-11-14,336,,Dairy,320.0,335.0,pcs,4,1,11,14,2025,none,0,-1,3.6496126751937497
2025-11-15,336,,Dairy,320.0,335.0,pcs,5,1,11,15,2025,none,0,-1,3.609612675938808
2025-11-16,336,,Dairy,320.0,335.0,pcs,6,0,11,16,2025,none,0,-1,3.609612675938808
2025-11-17,336,,Dairy,320.0,335.0,pcs,0,0,11,17,2025,none,0,-1,3.639209449920856
2025-11-11,337,,Dairy,272.0,285.0,pcs,1,0,11,11,2025,none,0,-1,3.7741673950903163
2025-11-12,337,,Dairy,272.0,285.0,pcs,2,0,11,12,2025,none,0,-1,3.7741673950903163
2025-11-13,337,,Dairy,272.0,285.0,pcs,3,0,11,13,2025,none,0,-1,3.078466589775098
2025-11-14,337,,Dairy,272.0,285.0,pcs,4,1,11,14,2025,none,0,-1,3.3584580550854
2025-11-15,337,,Dairy,272.0,285.0,pcs,5,1,11,15,2025,none,0,-1,4.013840323468283
2025-11-16,337,,Dairy,272.0,285.0,pcs,6,0,11,16,2025,none,0,-1,3.828753289112483
2025-11-17,337,,Dairy,272.0,285.0,pcs,0,0,11,17,2025,none,0,-1,3.6864427837274816
2025-11-11,338,,Dairy,295.0,315.0,pcs,1,0,11,11,2025,none,0,-1,4.0145246749352115
2025-11-12,338,,Dairy,295.0,315.0,pcs,2,0,11,12,2025,none,0,-1,4.0145246749352115
2025-11-13,338,,Dairy,295.0,315.0,pcs,3,0,11,13,2025,none,0,-1,4.0145246749352115
2025-11-14,338,,Dairy,295.0,315.0,pcs,4,1,11,14,2025,none,0,-1,4.016590174728376
2025-11-15,338,,Dairy,295.0,315.0,pcs,5,1,11,15,2025,none,0,-1,4.016590174728376
2025-11-16,338,,Dairy,295.0,315.0,pcs,6,0,11,16,2025,none,0,-1,4.016590174728376
2025-11-17,338,,Dairy,295.0,315.0,pcs,0,0,11,17,2025,none,0,-1,3.9084950097600073
2025-11-11,339,,Dairy,16.0,18.0,pcs,1,0,11,11,2025,none,0,-1,3.60625
2025-11-12,339,,Dairy,16.0,18.0,pcs,2,0,11,12,2025,none,0,-1,3.60625
2025-11-13,339,,Dairy,16.0,18.0,pcs,3,0,11,13,2025,none,0,-1,3.60625
2025-11-14,339,,Dairy,16.0,18.0,pcs,4,1,11,14,2025,none,0,-1,3.60625
2025-11-15,339,,Dairy,16.0,18.0,pcs,5,1,11,15,2025,none,0,-1,3.60625
2025-11-16,339,,Dairy,16.0,18.0,pcs,6,0,11,16,2025,none,0,-1,3.60625
2025-11-17,339,,Dairy,16.0,18.0,pcs,0,0,11,17,2025,none,0,-1,3.60625
2025-11-11,340,,Dairy,88.0,95.0,pcs,1,0,11,11,2025,none,0,-1,3.454106929653937
2025-11-12,340,,Dairy,88.0,95.0,pcs,2,0,11,12,2025,none,0,-1,3.454106929653937
2025-11-13,340,,Dairy,88.0,95.0,pcs,3,0,11,13,2025,none,0,-1,3.51816397484204
2025-11-14,340,,Dairy,88.0,95.0,pcs,4,1,11,14,2025,none,0,-1,3.373933534861308
2025-11-15,340,,Dairy,88.0,95.0,pcs,5,1,11,15,2025,none,0,-1,3.2345490459902044
2025-11-16,340,,Dairy,88.0,95.0,pcs,6,0,11,16,2025,none,0,-1,3.2345490459902044
2025-11-17,340,,Dairy,88.0,95.0,pcs,0,0,11,17,2025,none,0,-1,3.373262310200735
2025-11-11,341,,Dairy,158.0,165.0,pcs,1,0,11,11,2025,none,0,-1,3.940273361086581
