sale_date,product_id,product_name,category,quantity,cost_price,unit_price,profit,subtotal,unit,day_of_week,is_weekend,month,day_of_month,year,festival,is_festival,days_to_next_festival
2025-10-29,317,Coca Cola 250ml Bottle,Beverages,1,22.0,25.0,3.0,25.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,207,Fresh Atta 1kg Pack,Flour,3,63.0,70.0,21.0,210.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,247,Desi Chicken (Country),Meat,5,485.0,520.0,175.0,2600.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,319,Coca Cola 2L Bottle,Beverages,4,142.0,155.0,52.0,620.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,253,Pangash Fish Frozen,Fish,4,225.0,240.0,60.0,960.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,336,Radhuni Ghee 200g Jar,Dairy,4,320.0,335.0,60.0,1340.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,373,Motor Dal (Peas) Loose,Pulses,4,108.0,118.0,40.0,472.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,233,Meghna Sugar 1kg Pack,Sugar,4,83.0,89.0,24.0,356.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,327,Tiger Energy Drink 250ml,Beverages,3,68.0,75.0,21.0,225.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,273,Coriander Leaves Loose,Vegetables,1,42.0,45.0,3.0,45.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,324,Mojo 250ml Bottle,Beverages,3,22.0,25.0,9.0,75.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,368,Teer Dal (Lentils) Loose,Pulses,1,128.0,135.0,7.0,135.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,348,Burger Buns 6pcs Pack,Bakery,2,55.0,62.0,14.0,124.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,280,Radhuni Chili Powder 100g Pack,Spices,5,73.0,80.0,35.0,400.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,344,Dano Milk Powder 350g Pack,Dairy,2,325.0,348.0,46.0,696.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,305,ACI Bombay Sweets 400g Pack,Snacks,1,85.0,95.0,10.0,95.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,197,Atap Rice (Brown) Loose,Rice,6,80.0,88.0,48.0,528.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,373,Motor Dal (Peas) Loose,Pulses,4,108.0,118.0,40.0,472.0,kg,2,0,10,29,2025,none,0,-1
2025-10-29,221,Rupchanda Soyabean Oil 5L Bottle,Oil,4,875.0,945.0,280.0,3780.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,356,Cocola Noodles 8-Pack,Noodles,4,75.0,82.0,28.0,328.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,309,Lexus Biscuit 200g Pack,Snacks,6,38.0,42.0,24.0,252.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,285,Radhuni Meat Curry Masala 100g Pack,Spices,3,82.0,88.0,18.0,264.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,321,Sprite 1L Bottle,Beverages,1,78.0,85.0,7.0,85.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,325,7UP 250ml Bottle,Beverages,6,22.0,25.0,18.0,150.0,pcs,2,0,10,29,2025,none,0,-1
2025-10-29,369,Pran Moong Dal Loose,Pulses,1,140.0,148.0,8.0,148.0,kg,2,0,10,29,2025,none,0,-1
2025-10-30,198,Katari Bhog Rice Loose,Rice,1,155.0,170.0,15.0,170.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,193,BR-28 Rice Loose,Rice,4,60.0,65.0,20.0,260.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,206,Teer Atta 2kg Pack,Flour,6,130.0,144.0,84.0,864.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,371,Mug Dal (Green Gram) Loose,Pulses,1,145.0,155.0,10.0,155.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,231,Pran Sugar 1kg Pack,Sugar,4,82.0,88.0,24.0,352.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,267,Cauliflower Loose,Vegetables,5,48.0,52.0,20.0,260.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,319,Coca Cola 2L Bottle,Beverages,2,142.0,155.0,26.0,310.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,224,Radhuni Mustard Oil 1L Bottle,Oil,3,182.0,195.0,39.0,585.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,272,Spinach (Pui Shak) Loose,Vegetables,5,35.0,38.0,15.0,190.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,351,ACI Vermicelli 200g Pack,Noodles,1,50.0,55.0,5.0,55.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,240,Farm Fresh Eggs White (Dozen),Eggs,5,132.0,141.0,45.0,705.0,dozen,3,0,10,30,2025,none,0,-1
2025-10-30,299,Fennel Seeds (Mouri) 100g Pack,Spices,4,82.0,90.0,32.0,360.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,262,Tomato Loose,Vegetables,3,80.0,85.0,15.0,255.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,253,Pangash Fish Frozen,Fish,6,225.0,240.0,90.0,1440.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,232,Fresh Sugar 1kg Pack,Sugar,5,81.0,87.0,30.0,435.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,341,ACI Pure Paneer 200g Pack,Dairy,2,158.0,165.0,14.0,330.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,243,CP Eggs (Dozen),Eggs,5,135.0,145.0,50.0,725.0,dozen,3,0,10,30,2025,none,0,-1
2025-10-30,312,Kurkure 85g Pack,Snacks,2,28.0,32.0,8.0,64.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,280,Radhuni Chili Powder 100g Pack,Spices,5,73.0,80.0,35.0,400.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,326,Red Bull Energy Drink 250ml,Beverages,2,175.0,195.0,40.0,390.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,197,Atap Rice (Brown) Loose,Rice,4,80.0,88.0,32.0,352.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,316,Pran Orange Juice 250ml Bottle,Beverages,1,31.0,35.0,4.0,35.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,331,Milk Vita 1L Pack,Dairy,1,104.0,112.0,8.0,112.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,263,Eggplant (Begun) Loose,Vegetables,3,52.0,55.0,9.0,165.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,203,ACI Pure Atta 2kg Pack,Flour,5,128.0,140.0,60.0,700.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,378,Tapal Tea 190g Pack,Beverages,1,108.0,118.0,10.0,118.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,257,Potato Loose,Vegetables,6,38.0,41.0,18.0,246.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,314,Pran Mango Juice 250ml Bottle,Beverages,3,31.0,35.0,12.0,105.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,217,Teer Soyabean Oil 2L Bottle,Oil,1,350.0,378.0,28.0,378.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,290,Radhuni Salt 1kg Pack,Spices,4,32.0,35.0,12.0,140.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,356,Cocola Noodles 8-Pack,Noodles,6,75.0,82.0,42.0,492.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,368,Teer Dal (Lentils) Loose,Pulses,5,128.0,135.0,35.0,675.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,321,Sprite 1L Bottle,Beverages,1,78.0,85.0,7.0,85.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,270,Pumpkin (Misti Kumra) Loose,Vegetables,6,38.0,42.0,24.0,252.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,272,Spinach (Pui Shak) Loose,Vegetables,2,35.0,38.0,6.0,76.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,362,Radhuni Chili Sauce 340g Bottle,Condiments,5,108.0,115.0,35.0,575.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,376,Sundarbans Honey 500g Bottle,Condiments,6,545.0,580.0,210.0,3480.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,278,Radhuni Turmeric Powder 100g Pack,Spices,3,68.0,75.0,21.0,225.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,296,Bay Leaf (Tej Pata) 20g Pack,Spices,5,48.0,55.0,35.0,275.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,235,Brown Sugar 500g Pack,Sugar,5,68.0,75.0,35.0,375.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,215,Sattu Powder 500g Pack,Flour,6,68.0,75.0,42.0,450.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,300,Fenugreek (Methi) 50g Pack,Spices,5,42.0,48.0,30.0,240.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,230,Fresh Soyabean Oil Loose,Oil,5,178.0,190.0,60.0,950.0,liter,3,0,10,30,2025,none,0,-1
2025-10-30,270,Pumpkin (Misti Kumra) Loose,Vegetables,3,38.0,42.0,12.0,126.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,265,Bottle Gourd (Lau) Loose,Vegetables,2,44.0,48.0,8.0,96.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,223,Fresh Soyabean Oil 5L Bottle,Oil,1,862.0,925.0,63.0,925.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,337,Arla Butter 200g Pack,Dairy,2,272.0,285.0,26.0,570.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,290,Radhuni Salt 1kg Pack,Spices,2,32.0,35.0,6.0,70.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,355,Maggi Noodles 4-Pack,Noodles,6,88.0,95.0,42.0,570.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,334,Pran Ghee 200g Jar,Dairy,5,325.0,340.0,75.0,1700.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,212,Suji Loose,Flour,5,92.0,105.0,65.0,525.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,286,Radhuni Biryani Masala 100g Pack,Spices,4,85.0,92.0,28.0,368.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,362,Radhuni Chili Sauce 340g Bottle,Condiments,1,108.0,115.0,7.0,115.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,238,Molasses (Gur) 500g,Sugar,2,48.0,55.0,14.0,110.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,205,Teer Atta 1kg Pack,Flour,4,65.0,72.0,28.0,288.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,247,Desi Chicken (Country),Meat,3,485.0,520.0,105.0,1560.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,274,Cucumber Loose,Vegetables,3,45.0,48.0,9.0,144.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,210,Brown Atta (Whole Wheat) Loose,Flour,1,82.0,90.0,8.0,90.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,340,Pran Yogurt 500g Tub,Dairy,6,88.0,95.0,42.0,570.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,237,Icing Sugar 200g Pack,Sugar,4,52.0,58.0,24.0,232.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,345,Fresh Bread 400g Loaf,Bakery,5,43.0,48.0,25.0,240.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,267,Cauliflower Loose,Vegetables,5,48.0,52.0,20.0,260.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,287,Radhuni Fish Curry Masala 100g Pack,Spices,3,80.0,88.0,24.0,264.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,319,Coca Cola 2L Bottle,Beverages,1,142.0,155.0,13.0,155.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,342,Fresh Cheese 250g Pack,Dairy,1,185.0,200.0,15.0,200.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,333,Fresh Milk 500ml Bottle,Dairy,3,48.0,52.0,12.0,156.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,329,ACI Pure Milk 1L Bottle,Dairy,4,102.0,110.0,32.0,440.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,218,Teer Soyabean Oil 5L Bottle,Oil,4,875.0,945.0,280.0,3780.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,329,ACI Pure Milk 1L Bottle,Dairy,3,102.0,110.0,24.0,330.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,315,Pran Mango Juice 1L Bottle,Beverages,1,110.0,120.0,10.0,120.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,334,Pran Ghee 200g Jar,Dairy,6,325.0,340.0,90.0,2040.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,295,Clove (Lobongo) 25g Pack,Spices,1,105.0,118.0,13.0,118.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,214,Cornflour 200g Pack,Flour,4,42.0,48.0,24.0,192.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,248,Local Beef,Meat,5,720.0,750.0,150.0,3750.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,373,Motor Dal (Peas) Loose,Pulses,5,108.0,118.0,50.0,590.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,308,Tiger Biscuit 300g Pack,Snacks,2,52.0,58.0,12.0,116.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,280,Radhuni Chili Powder 100g Pack,Spices,6,73.0,80.0,42.0,480.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,319,Coca Cola 2L Bottle,Beverages,6,142.0,155.0,78.0,930.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,221,Rupchanda Soyabean Oil 5L Bottle,Oil,4,875.0,945.0,280.0,3780.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,270,Pumpkin (Misti Kumra) Loose,Vegetables,3,38.0,42.0,12.0,126.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,351,ACI Vermicelli 200g Pack,Noodles,4,50.0,55.0,20.0,220.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,220,Rupchanda Soyabean Oil 2L Bottle,Oil,3,350.0,378.0,84.0,1134.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,300,Fenugreek (Methi) 50g Pack,Spices,1,42.0,48.0,6.0,48.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,201,Chinigura Rice 1kg Pack,Rice,6,152.0,165.0,78.0,990.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,370,Pran Masoor Dal Loose,Pulses,6,150.0,158.0,48.0,948.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,306,Fresh Toast Biscuit 300g Pack,Snacks,4,58.0,65.0,28.0,260.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,365,Pran Fried Onion 200g Pack,Condiments,2,135.0,145.0,20.0,290.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,330,Milk Vita 500ml Pack,Dairy,3,52.0,56.0,12.0,168.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,202,Bashmati Rice 2kg Pack,Rice,2,375.0,395.0,40.0,790.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,348,Burger Buns 6pcs Pack,Bakery,3,55.0,62.0,21.0,186.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,266,Cabbage Loose,Vegetables,1,36.0,40.0,4.0,40.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,318,Coca Cola 1L Bottle,Beverages,6,78.0,85.0,42.0,510.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,220,Rupchanda Soyabean Oil 2L Bottle,Oil,5,350.0,378.0,140.0,1890.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,230,Fresh Soyabean Oil Loose,Oil,1,178.0,190.0,12.0,190.0,liter,3,0,10,30,2025,none,0,-1
2025-10-30,200,Nazirshail Rice 5kg Pack,Rice,6,445.0,460.0,90.0,2760.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,198,Katari Bhog Rice Loose,Rice,4,155.0,170.0,60.0,680.0,kg,3,0,10,30,2025,none,0,-1
2025-10-30,358,Pran Tamarind Chutney 200g Bottle,Condiments,2,178.0,190.0,24.0,380.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-30,215,Sattu Powder 500g Pack,Flour,4,68.0,75.0,28.0,300.0,pcs,3,0,10,30,2025,none,0,-1
2025-10-31,333,Fresh Milk 500ml Bottle,Dairy,3,48.0,52.0,12.0,156.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,227,Meizan Soyabean Oil 1L Bottle,Oil,1,173.0,188.0,15.0,188.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,362,Radhuni Chili Sauce 340g Bottle,Condiments,5,108.0,115.0,35.0,575.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,380,Fresh Ghee 1kg Jar,Dairy,1,1625.0,1700.0,75.0,1700.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,240,Farm Fresh Eggs White (Dozen),Eggs,3,132.0,141.0,27.0,423.0,dozen,4,1,10,31,2025,none,0,-1
2025-10-31,363,Pran Mixed Pickles 400g Jar,Condiments,1,155.0,165.0,10.0,165.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,235,Brown Sugar 500g Pack,Sugar,6,68.0,75.0,42.0,450.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,260,Ginger Loose,Vegetables,6,210.0,220.0,60.0,1320.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,320,Sprite 250ml Bottle,Beverages,4,22.0,25.0,12.0,100.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,206,Teer Atta 2kg Pack,Flour,6,130.0,144.0,84.0,864.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,201,Chinigura Rice 1kg Pack,Rice,3,152.0,165.0,39.0,495.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,230,Fresh Soyabean Oil Loose,Oil,1,178.0,190.0,12.0,190.0,liter,4,1,10,31,2025,none,0,-1
2025-10-31,276,Pran Masala Powder 100g Pack,Spices,5,78.0,85.0,35.0,425.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,255,Ilish (Hilsa) Dried,Fish,4,1850.0,1950.0,400.0,7800.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,335,Pran Ghee 500g Jar,Dairy,3,812.0,850.0,114.0,2550.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,316,Pran Orange Juice 250ml Bottle,Beverages,5,31.0,35.0,20.0,175.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,228,Pusti Soyabean Oil 1L Bottle,Oil,3,172.0,187.0,45.0,561.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,297,Cumin Seeds (Jeera) 100g Pack,Spices,3,92.0,102.0,30.0,306.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,210,Brown Atta (Whole Wheat) Loose,Flour,5,82.0,90.0,40.0,450.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,367,Maggi Masala-ae-Magic 6g Sachet,Condiments,2,5.0,6.0,2.0,12.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,221,Rupchanda Soyabean Oil 5L Bottle,Oil,4,875.0,945.0,280.0,3780.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,352,ACI Vermicelli 500g Pack,Noodles,2,125.0,135.0,20.0,270.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,233,Meghna Sugar 1kg Pack,Sugar,5,83.0,89.0,30.0,445.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,205,Teer Atta 1kg Pack,Flour,2,65.0,72.0,14.0,144.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,209,Maida (Refined Flour) Loose,Flour,4,60.0,68.0,32.0,272.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,355,Maggi Noodles 4-Pack,Noodles,5,88.0,95.0,35.0,475.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,314,Pran Mango Juice 250ml Bottle,Beverages,1,31.0,35.0,4.0,35.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,321,Sprite 1L Bottle,Beverages,6,78.0,85.0,42.0,510.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,201,Chinigura Rice 1kg Pack,Rice,5,152.0,165.0,65.0,825.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,207,Fresh Atta 1kg Pack,Flour,1,63.0,70.0,7.0,70.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,335,Pran Ghee 500g Jar,Dairy,1,812.0,850.0,38.0,850.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,297,Cumin Seeds (Jeera) 100g Pack,Spices,1,92.0,102.0,10.0,102.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,221,Rupchanda Soyabean Oil 5L Bottle,Oil,4,875.0,945.0,280.0,3780.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,377,Green Tea 25 Bags Pack,Beverages,2,115.0,125.0,20.0,250.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,266,Cabbage Loose,Vegetables,4,36.0,40.0,16.0,160.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,267,Cauliflower Loose,Vegetables,3,48.0,52.0,12.0,156.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,366,Radhuni Chaat Masala 50g Pack,Condiments,3,58.0,65.0,21.0,195.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,371,Mug Dal (Green Gram) Loose,Pulses,1,145.0,155.0,10.0,155.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,293,Cardamom (Elachi) 20g Pack,Spices,1,195.0,215.0,20.0,215.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,243,CP Eggs (Dozen),Eggs,1,135.0,145.0,10.0,145.0,dozen,4,1,10,31,2025,none,0,-1
2025-10-31,336,Radhuni Ghee 200g Jar,Dairy,5,320.0,335.0,75.0,1675.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,238,Molasses (Gur) 500g,Sugar,4,48.0,55.0,28.0,220.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,368,Teer Dal (Lentils) Loose,Pulses,3,128.0,135.0,21.0,405.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,329,ACI Pure Milk 1L Bottle,Dairy,3,102.0,110.0,24.0,330.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,304,ACI Bombay Sweets 200g Pack,Snacks,5,43.0,48.0,25.0,240.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,218,Teer Soyabean Oil 5L Bottle,Oil,3,875.0,945.0,210.0,2835.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,372,Chola Dal (Chickpeas) Loose,Pulses,4,118.0,128.0,40.0,512.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,333,Fresh Milk 500ml Bottle,Dairy,6,48.0,52.0,24.0,312.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,273,Coriander Leaves Loose,Vegetables,4,42.0,45.0,12.0,180.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,344,Dano Milk Powder 350g Pack,Dairy,3,325.0,348.0,69.0,1044.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,378,Tapal Tea 190g Pack,Beverages,1,108.0,118.0,10.0,118.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,338,Anchor Butter 227g Pack,Dairy,6,295.0,315.0,120.0,1890.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,354,Pran Noodles 350g Pack,Noodles,6,38.0,42.0,24.0,252.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,237,Icing Sugar 200g Pack,Sugar,2,52.0,58.0,12.0,116.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,236,Sugar Loose,Sugar,2,80.0,86.0,12.0,172.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,361,ACI Soy Sauce 250ml Bottle,Condiments,6,78.0,85.0,42.0,510.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,340,Pran Yogurt 500g Tub,Dairy,3,88.0,95.0,21.0,285.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,357,Indomie Noodles 5-Pack,Noodles,6,92.0,102.0,60.0,612.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,275,Green Beans Loose,Vegetables,3,72.0,78.0,18.0,234.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,330,Milk Vita 500ml Pack,Dairy,5,52.0,56.0,20.0,280.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,359,Pran Tomato Ketchup 340g Bottle,Condiments,4,115.0,125.0,40.0,500.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,365,Pran Fried Onion 200g Pack,Condiments,2,135.0,145.0,20.0,290.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,205,Teer Atta 1kg Pack,Flour,6,65.0,72.0,42.0,432.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,341,ACI Pure Paneer 200g Pack,Dairy,1,158.0,165.0,7.0,165.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,225,Radhuni Mustard Oil 500ml Bottle,Oil,2,91.0,98.0,14.0,196.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,268,Carrot Loose,Vegetables,1,58.0,62.0,4.0,62.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,271,Ladies Finger (Dherosh) Loose,Vegetables,5,68.0,72.0,20.0,360.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,270,Pumpkin (Misti Kumra) Loose,Vegetables,6,38.0,42.0,24.0,252.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,210,Brown Atta (Whole Wheat) Loose,Flour,1,82.0,90.0,8.0,90.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,374,ACI Pure Dal Loose,Pulses,4,145.0,155.0,40.0,620.0,kg,4,1,10,31,2025,none,0,-1
2025-10-31,325,7UP 250ml Bottle,Beverages,6,22.0,25.0,18.0,150.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,286,Radhuni Biryani Masala 100g Pack,Spices,4,85.0,92.0,28.0,368.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,245,Duck Eggs (Dozen),Eggs,5,165.0,180.0,75.0,900.0,dozen,4,1,10,31,2025,none,0,-1
2025-10-31,293,Cardamom (Elachi) 20g Pack,Spices,2,195.0,215.0,40.0,430.0,pcs,4,1,10,31,2025,none,0,-1
2025-10-31,339,Pran Yogurt 80g Cup,Dairy,4,16.0,18.0,8.0,72.0,pcs,4,1,10,31,2025,none,0,-1
2025-11-01,194,Paijam Rice Loose,Rice,4,58.0,63.0,20.0,252.0,kg,5,1,11,1,2025,none,0,-1
2025-11-01,313,Lays Chips 50g Pack,Snacks,6,22.0,25.0,18.0,150.0,pcs,5,1,11,1,2025,none,0,-1
2025-11-01,267,Cauliflower Loose,Vegetables,3,48.0,52.0,12.0,156.0,kg,5,1,11,1,2025,none,0,-1
